category,intent,keyword,tfidf score
ACCOUNT,recover_password,want retrieve,0.010734713100885331
ACCOUNT,recover_password,want retrieve account,0.0044852811604500645
ACCOUNT,recover_password,would,0.0026699548626653493
ACCOUNT,recover_password,would like,0.0026699548626653493
DELIVERY,delivery_options,agent,0.03684314532122198
DELIVERY,delivery_options,agent check,0.013487322075065119
DELIVERY,delivery_options,agent check delivery,0.0034438615861516176
DELIVERY,delivery_options,agent check option,0.008021847958289157
DELIVERY,delivery_options,agent check ticket,0.004792094037756937
DELIVERY,delivery_options,agent could,0.009041792828559481
DELIVERY,delivery_options,agent could check,0.00510532503586434
DELIVERY,delivery_options,agent could view,0.003687263847220807
DELIVERY,delivery_options,agent cxan,0.0018090588669025065
DELIVERY,delivery_options,agent cxan check,0.0018090588669025065
DELIVERY,delivery_options,agent find,0.002317771132672588
DELIVERY,delivery_options,agent find information,0.002317771132672588
DELIVERY,delivery_options,agent give,0.0032959849887577667
DELIVERY,delivery_options,agent give information,0.0032959849887577667
DELIVERY,delivery_options,agent information,0.0016189644987046556
DELIVERY,delivery_options,agent information option,0.0016189644987046556
DELIVERY,delivery_options,agent option,0.003949890648363461
DELIVERY,delivery_options,agent option delivery,0.002102445721592258
DELIVERY,delivery_options,agent option ticket,0.0021350879270324833
DELIVERY,delivery_options,agent see,0.009540254592492805
DELIVERY,delivery_options,agent see delivery,0.004833650138289078
DELIVERY,delivery_options,agent see fuck,0.0023229592492946243
DELIVERY,delivery_options,agent see ticket,0.0029801018391354744
DELIVERY,delivery_options,agent show,0.00475171793121335
DELIVERY,delivery_options,agent show information,0.0034906469526801006
DELIVERY,delivery_options,agent view,0.007805259930415702
DELIVERY,delivery_options,agent view delivery,0.002884344632462712
DELIVERY,delivery_options,agent view option,0.003230775090773127
DELIVERY,delivery_options,ask,0.03665051130571971
DELIVERY,delivery_options,ask agent,0.036125411598329105
DELIVERY,delivery_options,ask agent check,0.013487322075065119
DELIVERY,delivery_options,ask agent could,0.009041792828559481
DELIVERY,delivery_options,ask agent find,0.002317771132672588
DELIVERY,delivery_options,ask agent give,0.0032959849887577667
DELIVERY,delivery_options,ask agent see,0.009540254592492805
DELIVERY,delivery_options,ask agent show,0.00475171793121335
DELIVERY,delivery_options,ask agent view,0.007805259930415702
DELIVERY,delivery_options,check,0.0840314152840012
DELIVERY,delivery_options,check delivery,0.029104593325335156
DELIVERY,delivery_options,check delivery option,0.028452968434760167
DELIVERY,delivery_options,check fuck,0.0037524198432867363
DELIVERY,delivery_options,check fuck ticket,0.0026617218050847156
DELIVERY,delivery_options,check option,0.057872097259910445
DELIVERY,delivery_options,check option delivery,0.03652955337537477
DELIVERY,delivery_options,check option ticket,0.03560060745788596
DELIVERY,delivery_options,check ticket,0.030387781589001777
DELIVERY,delivery_options,check ticket delivery,0.030387781589001777
DELIVERY,delivery_options,could,0.019342627127798197
DELIVERY,delivery_options,could ask,0.006908674825156789
DELIVERY,delivery_options,could ask agent,0.006908674825156789
DELIVERY,delivery_options,could check,0.009806137208833113
DELIVERY,delivery_options,could check fuck,0.0023364479333554435
DELIVERY,delivery_options,could check option,0.005029238418094406
DELIVERY,delivery_options,could check ticket,0.004398281321708191
DELIVERY,delivery_options,could view,0.0048516594448900375
DELIVERY,delivery_options,could view option,0.0024355807905249733
DELIVERY,delivery_options,delivery,0.11690126064270166
DELIVERY,delivery_options,delivery help,0.008012738336258018
DELIVERY,delivery_options,delivery option,0.09607678808035652
DELIVERY,delivery_options,delivery option help,0.00913200995527404
DELIVERY,delivery_options,delivery option please,0.006060461196494192
DELIVERY,delivery_options,delivery please,0.008661107865908011
DELIVERY,delivery_options,find,0.008435051734518905
DELIVERY,delivery_options,find information,0.008435051734518905
DELIVERY,delivery_options,find information delivery,0.003344330729514231
DELIVERY,delivery_options,find information fuck,0.0023158124862963257
DELIVERY,delivery_options,find information option,0.0032934431164422227
DELIVERY,delivery_options,fuck,0.012864158568937073
DELIVERY,delivery_options,fuck delivery,0.004399087068044361
DELIVERY,delivery_options,fuck delivery option,0.004399087068044361
DELIVERY,delivery_options,fuck option,0.005816224045620066
DELIVERY,delivery_options,fuck option delivery,0.0049837158380616345
DELIVERY,delivery_options,fuck ticket,0.005857905193769312
DELIVERY,delivery_options,fuck ticket delivery,0.005857905193769312
DELIVERY,delivery_options,give,0.0072821549356493955
DELIVERY,delivery_options,give information,0.0072821549356493955
DELIVERY,delivery_options,give information delivery,0.0025118503580816346
DELIVERY,delivery_options,give information ticket,0.0032193476751525606
DELIVERY,delivery_options,help,0.03277484570483777
DELIVERY,delivery_options,help check,0.01115455748936923
DELIVERY,delivery_options,help check option,0.006422732443225146
DELIVERY,delivery_options,help see,0.007137795095843794
DELIVERY,delivery_options,help see delivery,0.002992599869713865
DELIVERY,delivery_options,help see option,0.004893526730461358
DELIVERY,delivery_options,help view,0.00851648219141218
DELIVERY,delivery_options,help view option,0.0033280232515779974
DELIVERY,delivery_options,id,0.004812215110928872
DELIVERY,delivery_options,id like,0.004812215110928872
DELIVERY,delivery_options,id like check,0.0017393068370769346
DELIVERY,delivery_options,id like see,0.0012980858992639446
DELIVERY,delivery_options,id like view,0.002467100138865399
DELIVERY,delivery_options,information,0.03065231521065302
DELIVERY,delivery_options,information delivery,0.009621258688590026
DELIVERY,delivery_options,information delivery option,0.009621258688590026
DELIVERY,delivery_options,information delvery,0.0022955371649787987
DELIVERY,delivery_options,information fuck,0.00311007615095029
DELIVERY,delivery_options,information fuck delivery,0.0022468759043517902
DELIVERY,delivery_options,information option,0.014263621155837186
DELIVERY,delivery_options,information option delivery,0.007868585203883623
DELIVERY,delivery_options,information option ticket,0.008482438615743229
DELIVERY,delivery_options,information ticket,0.009206255959683246
DELIVERY,delivery_options,information ticket delivery,0.009206255959683246
DELIVERY,delivery_options,like,0.0062681664416820715
DELIVERY,delivery_options,like see,0.0030711173438501133
DELIVERY,delivery_options,like view,0.002467100138865399
DELIVERY,delivery_options,na,0.01376272678679844
DELIVERY,delivery_options,na check,0.00412478455663784
DELIVERY,delivery_options,na check option,0.0027269161306871974
DELIVERY,delivery_options,na see,0.007812408810462652
DELIVERY,delivery_options,na see ticket,0.00292549816172771
DELIVERY,delivery_options,na view,0.0049615103665350685
DELIVERY,delivery_options,na view fuck,0.0023099612211955048
DELIVERY,delivery_options,need,0.019011542103050307
DELIVERY,delivery_options,need help,0.010250858027375583
DELIVERY,delivery_options,need help check,0.004762220123562254
DELIVERY,delivery_options,need help see,0.004215333954792717
DELIVERY,delivery_options,need help view,0.0033040219339051866
DELIVERY,delivery_options,need information,0.007575036987291905
DELIVERY,delivery_options,need information delivery,0.0034565984992791705
DELIVERY,delivery_options,need information option,0.003331860328918067
DELIVERY,delivery_options,option,0.11678207390847738
DELIVERY,delivery_options,option delivery,0.06835084428935316
DELIVERY,delivery_options,option delivery help,0.004418842454882659
DELIVERY,delivery_options,option delivery please,0.006113677109775786
DELIVERY,delivery_options,option help,0.00913200995527404
DELIVERY,delivery_options,option please,0.006060461196494192
DELIVERY,delivery_options,option ticket,0.06437123563265178
DELIVERY,delivery_options,option ticket delivery,0.06248780056638236
DELIVERY,delivery_options,please,0.021353141639656247
DELIVERY,delivery_options,please ask,0.007811419145596249
DELIVERY,delivery_options,please ask agent,0.006684044473431607
DELIVERY,delivery_options,please show,0.0032683663236972487
DELIVERY,delivery_options,see,0.06570801216897948
DELIVERY,delivery_options,see delivery,0.027557504641693657
DELIVERY,delivery_options,see delivery option,0.025090194533456952
DELIVERY,delivery_options,see fuck,0.0034798927612625895
DELIVERY,delivery_options,see fuck option,0.0023229592492946243
DELIVERY,delivery_options,see option,0.03789942373807386
DELIVERY,delivery_options,see option delivery,0.022856986403791423
DELIVERY,delivery_options,see option ticket,0.02256062240499529
DELIVERY,delivery_options,see ticket,0.026393957268994565
DELIVERY,delivery_options,see ticket delivery,0.024675816077702813
DELIVERY,delivery_options,show,0.019342204893145663
DELIVERY,delivery_options,show delivery,0.003689684637559038
DELIVERY,delivery_options,show delivery option,0.003689684637559038
DELIVERY,delivery_options,show information,0.009977350534399082
DELIVERY,delivery_options,show information delivery,0.002673561898542011
DELIVERY,delivery_options,show information option,0.004447762925719917
DELIVERY,delivery_options,show information ticket,0.0029265945603948237
DELIVERY,delivery_options,show option,0.007235991336613213
DELIVERY,delivery_options,show option delivery,0.0039241900266215315
DELIVERY,delivery_options,show option ticket,0.004042736250141896
DELIVERY,delivery_options,show ticket,0.004008337815132838
DELIVERY,delivery_options,show ticket delivery,0.004008337815132838
DELIVERY,delivery_options,tell,0.01007430397185426
DELIVERY,delivery_options,tell option,0.004610400213940803
DELIVERY,delivery_options,ticket,0.09593639223226695
DELIVERY,delivery_options,ticket delivery,0.09432653031048674
DELIVERY,delivery_options,ticket delivery help,0.004543803553653327
DELIVERY,delivery_options,ticket delivery option,0.06746956380238094
DELIVERY,delivery_options,ticket delivery please,0.0036412586252141067
DELIVERY,delivery_options,view,0.07057066753268196
DELIVERY,delivery_options,view delivery,0.028395563826297616
DELIVERY,delivery_options,view delivery option,0.028395563826297616
DELIVERY,delivery_options,view fuck,0.00634902605007441
DELIVERY,delivery_options,view fuck option,0.0033235072586938154
DELIVERY,delivery_options,view fuck ticket,0.0026826093017155326
DELIVERY,delivery_options,view option,0.043235856906071
DELIVERY,delivery_options,view option delivery,0.02452056080379577
DELIVERY,delivery_options,view option ticket,0.022367661309470443
DELIVERY,delivery_options,view ticket,0.02689053644925473
DELIVERY,delivery_options,view ticket delivery,0.02689053644925473
DELIVERY,delivery_options,wan,0.01376272678679844
DELIVERY,delivery_options,wan na,0.01376272678679844
DELIVERY,delivery_options,wan na check,0.00412478455663784
DELIVERY,delivery_options,wan na see,0.007812408810462652
DELIVERY,delivery_options,wan na view,0.0049615103665350685
DELIVERY,delivery_options,want,0.06112690320599537
DELIVERY,delivery_options,want check,0.03393036406616663
DELIVERY,delivery_options,want check delivery,0.007372377702709977
DELIVERY,delivery_options,want check option,0.02084387094381205
DELIVERY,delivery_options,want check ticket,0.008644830180596207
DELIVERY,delivery_options,want information,0.00384657473421202
DELIVERY,delivery_options,want see,0.022801170265452794
DELIVERY,delivery_options,want see delivery,0.008878030535382487
DELIVERY,delivery_options,want see option,0.012830664844764151
DELIVERY,delivery_options,want see ticket,0.006807675851222045
DELIVERY,delivery_options,want view,0.028813051860971998
DELIVERY,delivery_options,want view delivery,0.010668150017547867
DELIVERY,delivery_options,want view fuck,0.0013185269661049252
DELIVERY,delivery_options,want view option,0.014297690414076969
DELIVERY,delivery_options,want view ticket,0.011479610494179943
DELIVERY,delivery_options,wantinformation,0.0018671136742160067
DELIVERY,delivery_options,wantinformation ticket,0.0018671136742160067
DELIVERY,delivery_options,wantinformation ticket delivery,0.0018671136742160067
DELIVERY,delivery_options,whatco,0.0016001027749202573
DELIVERY,delivery_options,whee,0.0016995930890201308
DELIVERY,delivery_options,whee check,0.0016995930890201308
DELIVERY,delivery_options,whee check delivery,0.0016995930890201308
DELIVERY,delivery_options,whnere,0.0016884216169117112
ACCOUNT,edit_account,agent,0.05343264269585611
ACCOUNT,edit_account,agent change,0.009969966776198063
ACCOUNT,edit_account,agent change information,0.009969966776198063
ACCOUNT,edit_account,agent could,0.005482577562804191
ACCOUNT,edit_account,agent could edit,0.003199188255266094
ACCOUNT,edit_account,agent could update,0.002769372837604671
ACCOUNT,edit_account,agent csn,0.0032019349434699485
ACCOUNT,edit_account,agent csn make,0.0032019349434699485
ACCOUNT,edit_account,agent edit,0.019376416257196515
ACCOUNT,edit_account,agent edit fuck,0.003314337312407817
ACCOUNT,edit_account,agent edit information,0.003448850463814216
ACCOUNT,edit_account,agent edit profile,0.015607028982055932
ACCOUNT,edit_account,agent ho,0.00348689823060816
ACCOUNT,edit_account,agent ho edit,0.00348689823060816
ACCOUNT,edit_account,agent hw,0.00295798276913086
ACCOUNT,edit_account,agent hw could,0.00295798276913086
ACCOUNT,edit_account,agent make,0.005734599720646919
ACCOUNT,edit_account,agent make change,0.005734599720646919
ACCOUNT,edit_account,agent modify,0.018346746633194216
ACCOUNT,edit_account,agent modify fuck,0.0037662860851371345
ACCOUNT,edit_account,agent modify information,0.0032943143855217673
ACCOUNT,edit_account,agent modify profile,0.012207676014425198
ACCOUNT,edit_account,agent modify ther,0.0032715057715818345
ACCOUNT,edit_account,agent update,0.024020055230371328
ACCOUNT,edit_account,agent update information,0.011089391678466492
ACCOUNT,edit_account,agent update profile,0.016649689359301386
ACCOUNT,edit_account,ask,0.05228823488342191
ACCOUNT,edit_account,ask agent,0.05228823488342191
ACCOUNT,edit_account,ask agent change,0.009969966776198063
ACCOUNT,edit_account,ask agent could,0.005482577562804191
ACCOUNT,edit_account,ask agent csn,0.0032019349434699485
ACCOUNT,edit_account,ask agent edit,0.019376416257196515
ACCOUNT,edit_account,ask agent ho,0.00348689823060816
ACCOUNT,edit_account,ask agent hw,0.00295798276913086
ACCOUNT,edit_account,ask agent make,0.005734599720646919
ACCOUNT,edit_account,ask agent modify,0.018346746633194216
ACCOUNT,edit_account,ask agent update,0.02177365894976712
ACCOUNT,edit_account,cani,0.005007800619526507
ACCOUNT,edit_account,cani change,0.005007800619526507
ACCOUNT,edit_account,cani change profile,0.005007800619526507
ACCOUNT,edit_account,change,0.09032633353004842
ACCOUNT,edit_account,change information,0.06001510557163056
ACCOUNT,edit_account,change information fuck,0.0028863251990479486
ACCOUNT,edit_account,change information profile,0.059577486965401334
ACCOUNT,edit_account,change ot,0.0026184685260815885
ACCOUNT,edit_account,change ot information,0.0026184685260815885
ACCOUNT,edit_account,change profile,0.05723393122969478
ACCOUNT,edit_account,change profile please,0.003624454329775724
ACCOUNT,edit_account,change profilr,0.006408558206969612
ACCOUNT,edit_account,could,0.02434607754947735
ACCOUNT,edit_account,could ask,0.017441575319661222
ACCOUNT,edit_account,could ask agent,0.017441575319661222
ACCOUNT,edit_account,could edit,0.005655830137858281
ACCOUNT,edit_account,could edit information,0.005655830137858281
ACCOUNT,edit_account,could update,0.0061468827880043824
ACCOUNT,edit_account,could update fuck,0.0039223784473794284
ACCOUNT,edit_account,could update profile,0.002769372837604671
ACCOUNT,edit_account,csn,0.0032019349434699485
ACCOUNT,edit_account,csn make,0.0032019349434699485
ACCOUNT,edit_account,csn make change,0.0032019349434699485
ACCOUNT,edit_account,edit,0.07128585170961353
ACCOUNT,edit_account,edit fuck,0.003314337312407817
ACCOUNT,edit_account,edit fuck profile,0.003314337312407817
ACCOUNT,edit_account,edit information,0.04092473234979444
ACCOUNT,edit_account,edit information profile,0.04092473234979444
ACCOUNT,edit_account,edit profile,0.04789905280259442
ACCOUNT,edit_account,edit profile iy,0.003957378521037952
ACCOUNT,edit_account,ehlp,0.0037787757868682167
ACCOUNT,edit_account,ehlp modify,0.0037787757868682167
ACCOUNT,edit_account,ehlp modify profile,0.0037787757868682167
ACCOUNT,edit_account,fuck,0.012865862544501663
ACCOUNT,edit_account,fuck profile,0.012865862544501663
ACCOUNT,edit_account,fuck profile please,0.005695780378362051
ACCOUNT,edit_account,help,0.04076694378681133
ACCOUNT,edit_account,help change,0.016679733549479037
ACCOUNT,edit_account,help change information,0.009037095297734103
ACCOUNT,edit_account,help change profile,0.009739516316927765
ACCOUNT,edit_account,help edit,0.013093651259145345
ACCOUNT,edit_account,help edit information,0.005035231542512392
ACCOUNT,edit_account,help edit profile,0.009347161777062588
ACCOUNT,edit_account,help make,0.011820239282462662
ACCOUNT,edit_account,help make change,0.011820239282462662
ACCOUNT,edit_account,help modify,0.00478213964712591
ACCOUNT,edit_account,help modify information,0.00478213964712591
ACCOUNT,edit_account,help update,0.01231554731105914
ACCOUNT,edit_account,help update information,0.004027759944726423
ACCOUNT,edit_account,help update profile,0.009442276289423755
ACCOUNT,edit_account,ho,0.00348689823060816
ACCOUNT,edit_account,ho edit,0.00348689823060816
ACCOUNT,edit_account,ho edit profile,0.00348689823060816
ACCOUNT,edit_account,hw,0.00295798276913086
ACCOUNT,edit_account,hw could,0.00295798276913086
ACCOUNT,edit_account,hw could edit,0.00295798276913086
ACCOUNT,edit_account,iedit,0.006600803445235574
ACCOUNT,edit_account,iedit profile,0.006600803445235574
ACCOUNT,edit_account,information,0.09906241027112439
ACCOUNT,edit_account,information fuck,0.005056571943497401
ACCOUNT,edit_account,information fuck profile,0.005056571943497401
ACCOUNT,edit_account,information myprofile,0.004814298526446022
ACCOUNT,edit_account,information profile,0.09817067985127696
ACCOUNT,edit_account,information profile please,0.006106729469757715
ACCOUNT,edit_account,information proflie,0.004814298526446022
ACCOUNT,edit_account,iy,0.003957378521037952
ACCOUNT,edit_account,make,0.054210905934944674
ACCOUNT,edit_account,make change,0.054210905934944674
ACCOUNT,edit_account,make change information,0.035040817019535944
ACCOUNT,edit_account,make change ot,0.0026184685260815885
ACCOUNT,edit_account,make change profile,0.03136508483001038
ACCOUNT,edit_account,modify,0.0699551198128823
ACCOUNT,edit_account,modify fuck,0.0037662860851371345
ACCOUNT,edit_account,modify fuck profile,0.0037662860851371345
ACCOUNT,edit_account,modify information,0.034399174839278304
ACCOUNT,edit_account,modify information myprofile,0.004814298526446022
ACCOUNT,edit_account,modify information profile,0.02972865087747873
ACCOUNT,edit_account,modify information proflie,0.004814298526446022
ACCOUNT,edit_account,modify profile,0.0508482622972564
ACCOUNT,edit_account,modify profile please,0.003650980291549382
ACCOUNT,edit_account,modify ther,0.0032715057715818345
ACCOUNT,edit_account,modify ther information,0.0032715057715818345
ACCOUNT,edit_account,myprofile,0.004814298526446022
ACCOUNT,edit_account,na,0.009679301913061957
ACCOUNT,edit_account,na make,0.006757544261914364
ACCOUNT,edit_account,na make change,0.006757544261914364
ACCOUNT,edit_account,na update,0.0038879352345554657
ACCOUNT,edit_account,na update profile,0.0038879352345554657
ACCOUNT,edit_account,need,0.021128217971083083
ACCOUNT,edit_account,need ehlp,0.0037787757868682167
ACCOUNT,edit_account,need ehlp modify,0.0037787757868682167
ACCOUNT,edit_account,need help,0.01908521853616112
ACCOUNT,edit_account,need help change,0.008107101545149039
ACCOUNT,edit_account,need help edit,0.004350053622587862
ACCOUNT,edit_account,need help make,0.003863861741775969
ACCOUNT,edit_account,need help update,0.007771947514166451
ACCOUNT,edit_account,ot,0.0026184685260815885
ACCOUNT,edit_account,ot information,0.0026184685260815885
ACCOUNT,edit_account,ot information fuck,0.0026184685260815885
ACCOUNT,edit_account,pleaes,0.002769372837604671
ACCOUNT,edit_account,please,0.023513779713723575
ACCOUNT,edit_account,please ask,0.010618281909211037
ACCOUNT,edit_account,please ask agent,0.010618281909211037
ACCOUNT,edit_account,please could,0.0032943143855217673
ACCOUNT,edit_account,please could ask,0.0032943143855217673
ACCOUNT,edit_account,profile,0.13006626625252082
ACCOUNT,edit_account,profile iy,0.003957378521037952
ACCOUNT,edit_account,profile pleaes,0.002769372837604671
ACCOUNT,edit_account,profile please,0.015061408167566924
ACCOUNT,edit_account,profilr,0.006408558206969612
ACCOUNT,edit_account,proflie,0.004814298526446022
ACCOUNT,edit_account,sak,0.004194125866355797
ACCOUNT,edit_account,sak agent,0.004194125866355797
ACCOUNT,edit_account,sak agent update,0.004194125866355797
ACCOUNT,edit_account,ther,0.0032715057715818345
ACCOUNT,edit_account,ther information,0.0032715057715818345
ACCOUNT,edit_account,ther information profile,0.0032715057715818345
ACCOUNT,edit_account,update,0.06945256410028249
ACCOUNT,edit_account,update fuck,0.0039223784473794284
ACCOUNT,edit_account,update fuck profile,0.0039223784473794284
ACCOUNT,edit_account,update information,0.0343076984870559
ACCOUNT,edit_account,update information profile,0.0343076984870559
ACCOUNT,edit_account,update profile,0.05118562079335367
ACCOUNT,edit_account,update profile pleaes,0.002769372837604671
ACCOUNT,edit_account,wan,0.009679301913061957
ACCOUNT,edit_account,wan na,0.009679301913061957
ACCOUNT,edit_account,wan na make,0.006757544261914364
ACCOUNT,edit_account,wan na update,0.0038879352345554657
ACCOUNT,edit_account,want,0.05179210004988806
ACCOUNT,edit_account,want change,0.019110606014008543
ACCOUNT,edit_account,want change information,0.01025675326808748
ACCOUNT,edit_account,want change profile,0.011256325809669563
ACCOUNT,edit_account,want edit,0.008925739347867764
ACCOUNT,edit_account,want edit profile,0.008925739347867764
ACCOUNT,edit_account,want make,0.012942633219143383
ACCOUNT,edit_account,want make change,0.012942633219143383
ACCOUNT,edit_account,want modify,0.018072262535817223
ACCOUNT,edit_account,want modify information,0.009456426859656957
ACCOUNT,edit_account,want modify profile,0.010887774300789207
ACCOUNT,edit_account,want update,0.018254440433450807
ACCOUNT,edit_account,want update information,0.009558414363834375
ACCOUNT,edit_account,want update profile,0.010990867028768633
ACCOUNT,edit_account,wantr,0.0048964704698193666
ACCOUNT,edit_account,wantr modify,0.0048964704698193666
ACCOUNT,edit_account,wantr modify profile,0.0048964704698193666
REFUNDS,check_refund_policy,agent,0.04214632762373417
REFUNDS,check_refund_policy,agent check,0.007145911308878291
REFUNDS,check_refund_policy,agent check money,0.0033390426669950065
REFUNDS,check_refund_policy,agent check reimbursement,0.0033929891938245995
REFUNDS,check_refund_policy,agent could,0.009930567652982863
REFUNDS,check_refund_policy,agent could check,0.0036409083321091037
REFUNDS,check_refund_policy,agent could see,0.006116084206398387
REFUNDS,check_refund_policy,agent find,0.003475564004162588
REFUNDS,check_refund_policy,agent find information,0.003475564004162588
REFUNDS,check_refund_policy,agent give,0.003470479226402725
REFUNDS,check_refund_policy,agent give information,0.003470479226402725
REFUNDS,check_refund_policy,agent information,0.0040098622628368386
REFUNDS,check_refund_policy,agent see,0.01244395457196965
REFUNDS,check_refund_policy,agent see fuck,0.003029713750433618
REFUNDS,check_refund_policy,agent see money,0.006250362903878243
REFUNDS,check_refund_policy,agent see reimbursement,0.005879704809986732
REFUNDS,check_refund_policy,agent show,0.003806556556664344
REFUNDS,check_refund_policy,agent view,0.014751793303397695
REFUNDS,check_refund_policy,agent view money,0.006691991340724908
REFUNDS,check_refund_policy,agent view refund,0.004570038279135519
REFUNDS,check_refund_policy,agent view reimbursement,0.005631847289935231
REFUNDS,check_refund_policy,anything,0.017488637975977467
REFUNDS,check_refund_policy,anything money,0.010642858405995886
REFUNDS,check_refund_policy,anything money back,0.010642858405995886
REFUNDS,check_refund_policy,anything refund,0.004165070213071597
REFUNDS,check_refund_policy,anything refund policy,0.004165070213071597
REFUNDS,check_refund_policy,anything reimbursement,0.004926757869568928
REFUNDS,check_refund_policy,anything reimbursement policy,0.004926757869568928
REFUNDS,check_refund_policy,ask,0.041182645256978054
REFUNDS,check_refund_policy,ask agent,0.04043461592002609
REFUNDS,check_refund_policy,ask agent check,0.007145911308878291
REFUNDS,check_refund_policy,ask agent could,0.009930567652982863
REFUNDS,check_refund_policy,ask agent find,0.003475564004162588
REFUNDS,check_refund_policy,ask agent give,0.003470479226402725
REFUNDS,check_refund_policy,ask agent information,0.0040098622628368386
REFUNDS,check_refund_policy,ask agent see,0.01244395457196965
REFUNDS,check_refund_policy,ask agent show,0.003806556556664344
REFUNDS,check_refund_policy,ask agent view,0.014751793303397695
REFUNDS,check_refund_policy,back,0.0857603881781356
REFUNDS,check_refund_policy,back guarantee,0.054007234441512224
REFUNDS,check_refund_policy,back guarantee help,0.0050685831190566905
REFUNDS,check_refund_policy,back guarantee tell,0.0043046130212048075
REFUNDS,check_refund_policy,back guarantee want,0.004585073137922854
REFUNDS,check_refund_policy,back policy,0.06221527038174637
REFUNDS,check_refund_policy,back policy help,0.007375847755868442
REFUNDS,check_refund_policy,back policy please,0.005572436114467621
REFUNDS,check_refund_policy,back policy tell,0.0051411034370333055
REFUNDS,check_refund_policy,back policy want,0.003874718308346249
REFUNDS,check_refund_policy,cancel,0.006199567268720317
REFUNDS,check_refund_policy,cancel ticket,0.006199567268720317
REFUNDS,check_refund_policy,case,0.005410730790901234
REFUNDS,check_refund_policy,case cancel,0.005410730790901234
REFUNDS,check_refund_policy,case cancel ticket,0.005410730790901234
REFUNDS,check_refund_policy,check,0.0635102309797116
REFUNDS,check_refund_policy,check money,0.0355057202126208
REFUNDS,check_refund_policy,check money back,0.03304361421288291
REFUNDS,check_refund_policy,check refund,0.023254560429028678
REFUNDS,check_refund_policy,check refund policy,0.0215639518854032
REFUNDS,check_refund_policy,check reimbursement,0.021774902679994504
REFUNDS,check_refund_policy,check reimbursement policy,0.021774902679994504
REFUNDS,check_refund_policy,could,0.020062171676745528
REFUNDS,check_refund_policy,could ask,0.008476740420422563
REFUNDS,check_refund_policy,could ask agent,0.008476740420422563
REFUNDS,check_refund_policy,could check,0.004632441141564956
REFUNDS,check_refund_policy,could see,0.006116084206398387
REFUNDS,check_refund_policy,find,0.00869402054276892
REFUNDS,check_refund_policy,find information,0.00869402054276892
REFUNDS,check_refund_policy,fuck,0.012269565342514506
REFUNDS,check_refund_policy,fuck money,0.0059655504187287114
REFUNDS,check_refund_policy,fuck money back,0.0059655504187287114
REFUNDS,check_refund_policy,fuck refund,0.004700242211642529
REFUNDS,check_refund_policy,fuck refund policy,0.0038310130683699047
REFUNDS,check_refund_policy,fuck reimbursement,0.0045713121447052765
REFUNDS,check_refund_policy,fuck reimbursement policy,0.0045713121447052765
REFUNDS,check_refund_policy,full,0.006199567268720317
REFUNDS,check_refund_policy,full refund,0.006199567268720317
REFUNDS,check_refund_policy,full refund case,0.005410730790901234
REFUNDS,check_refund_policy,get,0.006199567268720317
REFUNDS,check_refund_policy,get full,0.006199567268720317
REFUNDS,check_refund_policy,get full refund,0.006199567268720317
REFUNDS,check_refund_policy,give,0.008209213330089641
REFUNDS,check_refund_policy,give information,0.008209213330089641
REFUNDS,check_refund_policy,give information money,0.004095975406427269
REFUNDS,check_refund_policy,guarantee,0.056301070117391265
REFUNDS,check_refund_policy,guarantee help,0.0050685831190566905
REFUNDS,check_refund_policy,guarantee tell,0.0043046130212048075
REFUNDS,check_refund_policy,guarantee want,0.004585073137922854
REFUNDS,check_refund_policy,help,0.03107952199878604
REFUNDS,check_refund_policy,help check,0.005636766693787695
REFUNDS,check_refund_policy,help see,0.008340176358458854
REFUNDS,check_refund_policy,help see money,0.004832541719033659
REFUNDS,check_refund_policy,help view,0.005293559703870937
REFUNDS,check_refund_policy,id,0.004585627707775578
REFUNDS,check_refund_policy,id like,0.004585627707775578
REFUNDS,check_refund_policy,im,0.005371282330169628
REFUNDS,check_refund_policy,im interested,0.005371282330169628
REFUNDS,check_refund_policy,im interested money,0.003821611784114717
REFUNDS,check_refund_policy,information,0.03254125618655669
REFUNDS,check_refund_policy,information fuck,0.0030884160077148688
REFUNDS,check_refund_policy,information money,0.013773586613263705
REFUNDS,check_refund_policy,information money back,0.012736532372994875
REFUNDS,check_refund_policy,information refund,0.007930531690114682
REFUNDS,check_refund_policy,information refund policy,0.007930531690114682
REFUNDS,check_refund_policy,information reimbursement,0.011793802505284345
REFUNDS,check_refund_policy,information reimbursement policy,0.011793802505284345
REFUNDS,check_refund_policy,interested,0.022561313316616965
REFUNDS,check_refund_policy,interested money,0.01392194339017207
REFUNDS,check_refund_policy,interested money back,0.01392194339017207
REFUNDS,check_refund_policy,interested refund,0.005942756186389741
REFUNDS,check_refund_policy,interested refund policy,0.005942756186389741
REFUNDS,check_refund_policy,interested reimbursement,0.006180933190325542
REFUNDS,check_refund_policy,interested reimbursement policy,0.004327399292066526
REFUNDS,check_refund_policy,know,0.025677981966964632
REFUNDS,check_refund_policy,know anything,0.017488637975977467
REFUNDS,check_refund_policy,know anything money,0.010642858405995886
REFUNDS,check_refund_policy,know anything refund,0.004165070213071597
REFUNDS,check_refund_policy,know anything reimbursement,0.004926757869568928
REFUNDS,check_refund_policy,like,0.008182943170407964
REFUNDS,check_refund_policy,like view,0.005092279240385924
REFUNDS,check_refund_policy,long,0.0054970559954450725
